id,adf_p_level,kpss_p_level,adf_p_diff,kpss_p_diff,adf_stat_level,kpss_stat_level,adf_stat_diff,kpss_stat_diff,both_stat_level,both_stat_diff
HOUSEHOLD_2_409_WI_1_evaluation,5.6396160013817244e-15,0.1,1.2906922870508476e-22,0.1,True,True,True,True,True,True
HOUSEHOLD_2_416_TX_1_evaluation,0.01938625378304362,0.1,2.8337544793245324e-26,0.1,True,True,True,True,True,True
HOUSEHOLD_2_417_WI_1_evaluation,3.3940982127498027e-14,0.048109246389825534,6.710214588968676e-11,0.1,True,False,True,True,False,True
HOUSEHOLD_2_418_CA_1_evaluation,0.20832576381821966,0.09407682934277156,8.735671934398024e-12,0.1,False,True,True,True,False,True
HOUSEHOLD_2_419_CA_1_evaluation,0.022150447072368372,0.1,1.0080146472164428e-07,0.1,True,True,True,True,True,True
HOUSEHOLD_2_427_WI_1_evaluation,5.291119032963647e-07,0.019302226025394553,5.423426245238354e-18,0.1,True,False,True,True,False,True
HOUSEHOLD_2_435_CA_1_evaluation,1.1965175774250849e-05,0.1,8.542908553508697e-24,0.04166666666678404,True,True,True,False,True,False
HOUSEHOLD_2_438_TX_1_evaluation,0.039983725307777204,0.1,1.3938066935607874e-15,0.1,True,True,True,True,True,True
HOUSEHOLD_2_441_TX_1_evaluation,7.600129023062894e-27,0.1,5.772300957908971e-12,0.1,True,True,True,True,True,True
HOUSEHOLD_2_442_CA_1_evaluation,0.05616345532727856,0.01,7.496157557742143e-23,0.1,False,False,True,True,False,True
HOUSEHOLD_2_443_WI_1_evaluation,0.0009384107523191093,0.1,1.4638198183987842e-23,0.1,True,True,True,True,True,True
HOUSEHOLD_2_449_CA_1_evaluation,0.002280764408380744,0.1,0.0,0.1,True,True,True,True,True,True
HOUSEHOLD_2_455_WI_1_evaluation,0.0006494001584196315,0.01,5.992551545162631e-18,0.1,True,False,True,True,False,True
HOUSEHOLD_2_458_CA_1_evaluation,0.0018575583885115975,0.1,3.8194341183095634e-25,0.04691960981770098,True,True,True,False,True,False
HOUSEHOLD_2_459_TX_1_evaluation,8.369834561151558e-19,0.1,1.932877602129692e-10,0.1,True,True,True,True,True,True
HOUSEHOLD_2_466_CA_1_evaluation,0.004234564811076581,0.1,1.5487828732090002e-07,0.0416666666667018,True,True,True,False,True,False
HOUSEHOLD_2_469_TX_1_evaluation,1.106478910719526e-15,0.1,1.4484183085297961e-08,0.0880035992104961,True,True,True,True,True,True
HOUSEHOLD_2_473_TX_1_evaluation,0.046500213150398005,0.1,2.807933501577713e-14,0.1,True,True,True,True,True,True
HOUSEHOLD_2_477_CA_1_evaluation,0.01313929715661351,0.1,6.631353364798992e-23,0.1,True,True,True,True,True,True
HOUSEHOLD_2_479_WI_1_evaluation,3.1907114086824244e-08,0.1,9.862481137931856e-19,0.1,True,True,True,True,True,True
HOUSEHOLD_2_480_CA_1_evaluation,0.0007774495014214786,0.028480807640867353,4.0650738222816435e-22,0.1,True,False,True,True,False,True
HOUSEHOLD_2_481_CA_1_evaluation,0.0275923828048694,0.01,4.5179115453200886e-24,0.1,True,False,True,True,False,True
HOUSEHOLD_2_481_TX_1_evaluation,0.005219203747330884,0.1,1.0518668666602834e-22,0.1,True,True,True,True,True,True
HOUSEHOLD_2_482_CA_1_evaluation,4.5023117600485483e-07,0.1,4.1495300613128167e-20,0.1,True,True,True,True,True,True
HOUSEHOLD_2_493_TX_1_evaluation,1.3456485059517069e-17,0.1,1.0134225627019415e-12,0.1,True,True,True,True,True,True
HOUSEHOLD_2_493_WI_1_evaluation,7.864246787359326e-20,0.1,2.039785276756345e-13,0.1,True,True,True,True,True,True
HOUSEHOLD_2_495_CA_1_evaluation,0.0030866871278706176,0.1,1.5804784763031798e-10,0.1,True,True,True,True,True,True
HOUSEHOLD_2_501_WI_1_evaluation,0.013545252320675213,0.1,5.672131992516025e-20,0.1,True,True,True,True,True,True
HOUSEHOLD_2_506_TX_1_evaluation,4.584741427448149e-20,0.1,3.85135351101671e-14,0.07883733144821692,True,True,True,True,True,True
HOUSEHOLD_2_508_WI_1_evaluation,3.9284487605290917e-28,0.1,1.5133167022198264e-12,0.1,True,True,True,True,True,True
HOUSEHOLD_2_509_CA_1_evaluation,1.996513826420801e-09,0.01,6.06117547298058e-15,0.1,True,False,True,True,False,True
HOUSEHOLD_2_513_CA_1_evaluation,0.234087577118341,0.03211920745538516,1.166915150069418e-10,0.1,False,False,True,True,False,True
HOUSEHOLD_2_516_TX_1_evaluation,0.018420143812309588,0.03867919589970293,4.5481833896714295e-24,0.1,True,False,True,True,False,True
